CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
07.718.269/0001-57;2023-06-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.718.269/0001-57;2023-09-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.802.794/0001-56;2023-03-31;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.802.794/0001-56;2023-06-30;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.802.794/0001-56;2023-09-30;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.816.890/0001-53;2023-03-31;3;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;15478895;0;15478895
07.816.890/0001-53;2023-06-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;16478895;0;16478895
07.816.890/0001-53;2023-09-30;2;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;600760875;0;600760875;18541392;0;18541392
07.820.907/0001-46;2023-03-31;2;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2023-06-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2023-09-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.823.262/0001-03;2023-03-31;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2023-06-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2023-09-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.857.093/0001-14;2023-03-31;1;AURA MINERALS INC.;71946975;0;71946975;0;0;0
07.857.093/0001-14;2023-06-30;1;AURA MINERALS INC.;72173569;0;72173569;0;0;0
07.857.093/0001-14;2023-09-30;1;AURA MINERALS INC.;72173569;0;72173569;0;0;0
07.857.850/0001-50;2023-03-31;1;GP INVESTMENTS, LTD.;36145419;41254624;77400043;0;0;0
07.857.850/0001-50;2023-06-30;1;GP INVESTMENTS, LTD.;36145419;41524764;77670183;0;0;0
07.857.850/0001-50;2023-09-30;1;GP INVESTMENTS, LTD.;36145419;41524764;77670183;0;0;0
07.859.510/0001-68;2023-03-31;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2023-06-30;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2023-09-30;1;JHSF MALLS S.A.;107897979;0;107897979;0;0;0
07.859.971/0001-30;2023-03-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2023-06-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2023-09-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.882.930/0001-65;2023-03-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2023-06-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2023-09-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.976.147/0001-60;2023-03-31;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;4187907155;0;0;0
07.976.147/0001-60;2023-06-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;4187907155;0;0;0
07.976.147/0001-60;2023-09-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;4187907155;0;0;0
08.065.557/0001-12;2023-03-31;1;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2023-06-30;1;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2023-09-30;1;TECNISA S.A.;73619;0;73619;0;0;0
08.070.508/0001-78;2023-06-30;1;RAIZEN ENERGIA S.A.;20588374701;0;20588374701;0;0;0
08.070.508/0001-78;2023-09-30;1;RAIZEN ENERGIA S.A.;20588374701;0;20588374701;0;0;0
08.070.508/0001-78;2023-12-31;1;RAIZEN ENERGIA S.A.;20588374701;0;20588374701;0;0;0
08.078.847/0001-09;2023-03-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;10267;0;10267
08.078.847/0001-09;2023-06-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;10267;0;10267
08.078.847/0001-09;2023-09-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;10267;0;10267
08.159.965/0001-33;2023-03-31;1;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.159.965/0001-33;2023-06-30;3;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.159.965/0001-33;2023-09-30;1;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.170.849/0001-15;2023-03-31;1;DESKTOP S.A.;115208;0;115208;0;0;0
08.170.849/0001-15;2023-06-30;1;DESKTOP S.A.;115243;0;115243;0;0;0
08.170.849/0001-15;2023-09-30;1;DESKTOP S.A.;115243;0;115243;0;0;0
08.213.823/0001-07;2023-03-31;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2023-06-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2023-09-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.262.121/0001-13;2023-03-31;1;ALUBAR METAIS E CABOS S.A.;87114193;0;87114193;0;0;0
08.262.121/0001-13;2023-06-30;1;ALUBAR METAIS E CABOS S.A.;87114193;0;87114193;0;0;0
08.262.121/0001-13;2023-09-30;1;ALUBAR METAIS E CABOS S.A.;87114193;0;87114193;0;0;0
08.294.224/0001-65;2023-03-31;1;JHSF PARTICIPACOES S.A.;679328541;0;679328541;1408026;0;1408026
08.294.224/0001-65;2023-06-30;1;JHSF PARTICIPACOES S.A.;679328541;0;679328541;1408026;0;1408026
08.294.224/0001-65;2023-09-30;1;JHSF PARTICIPACOES S.A.;679328541;0;679328541;1408026;0;1408026
08.312.229/0001-73;2023-03-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;220989103;0;220989103;2863400;0;2863400
08.312.229/0001-73;2023-06-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;220989103;0;220989103;2863400;0;2863400
08.312.229/0001-73;2023-09-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;220989103;0;220989103;2863400;0;2863400
08.322.396/0001-03;2023-06-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2023-09-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2023-12-31;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.324.196/0001-81;2023-03-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2023-06-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2023-09-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.343.492/0001-20;2023-03-31;2;MRV ENGENHARIA E PARTICIPACOES S.A.;483233;0;483233;1;0;1
08.343.492/0001-20;2023-06-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;483784;0;483784;1;0;1
08.343.492/0001-20;2023-09-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;561971;0;561971;1;0;1
08.364.948/0001-38;2023-03-31;2;ALUPAR INVESTIMENTO S/A;596955968;282155286;879111254;0;0;0
08.364.948/0001-38;2023-06-30;1;ALUPAR INVESTIMENTO S/A;596955968;282155286;879111254;0;0;0
08.364.948/0001-38;2023-09-30;1;ALUPAR INVESTIMENTO S/A;620834207;293441497;914275704;0;0;0
08.397.078/0001-01;2023-03-31;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.397.078/0001-01;2023-06-30;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.397.078/0001-01;2023-09-30;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.402.943/0001-52;2023-03-31;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2023-06-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2023-09-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.424.178/0001-71;2023-03-31;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2023-06-30;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2023-09-30;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.439.659/0001-50;2023-03-31;2;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2023-06-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2023-09-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.467.115/0001-00;2023-03-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.467.115/0001-00;2023-06-30;2;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.467.115/0001-00;2023-09-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.534.605/0001-74;2023-03-31;1;RENOVA ENERGIA S.A.;124741981;124741975;249483956;0;0;0
08.534.605/0001-74;2023-06-30;2;RENOVA ENERGIA S.A.;124741981;124741975;249483956;0;0;0
08.534.605/0001-74;2023-09-30;1;RENOVA ENERGIA S.A.;124741981;124741975;249483956;0;0;0
08.560.444/0001-93;2023-03-31;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2023-06-30;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2023-09-30;1;CIA CELG DE PARTICIPACOES - CELGPAR;79676;0;79676;0;0;0
08.574.411/0001-00;2023-03-31;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2023-06-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2023-09-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.613.550/0001-98;2023-03-31;2;NEXPE PARTICIPAÇÕES S.A;2644;0;2644;12;0;12
08.613.550/0001-98;2023-06-30;3;NEXPE PARTICIPAÇÕES S.A;2656;0;2656;12;0;12
08.613.550/0001-98;2023-09-30;1;NEXPE PARTICIPAÇÕES S.A;2656;0;2656;12;0;12
08.764.621/0001-53;2023-03-31;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2023-06-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2023-09-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.769.451/0001-08;2023-03-31;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;35536642;0;35536642;0;0;0
08.769.451/0001-08;2023-06-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;35536642;0;35536642;0;0;0
08.769.451/0001-08;2023-09-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;35536642;0;35536642;0;0;0
08.773.135/0001-00;2023-03-31;2;2W ECOBANK S.A.;113548;0;113548;0;0;0
08.773.135/0001-00;2023-06-30;1;2W ECOBANK S.A.;113548;0;113548;0;0;0
08.773.135/0001-00;2023-09-30;1;2W ECOBANK S.A.;113548;0;113548;0;0;0
08.773.191/0001-36;2023-03-31;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2023-06-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2023-09-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.795.211/0001-70;2023-03-31;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.795.211/0001-70;2023-06-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.795.211/0001-70;2023-09-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.797.760/0001-83;2023-03-31;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;1990800;0;1990800
08.797.760/0001-83;2023-06-30;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;1990800;0;1990800
08.797.760/0001-83;2023-09-30;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;1990800;0;1990800
08.801.621/0001-86;2023-03-31;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2023-06-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2023-09-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.807.432/0001-10;2023-03-31;1;YDUQS PARTICIPACOES S.A.;309088;0;309088;18610;0;18610
08.807.432/0001-10;2023-06-30;1;YDUQS PARTICIPACOES S.A.;309088;0;309088;18561;0;18561
08.807.432/0001-10;2023-09-30;1;YDUQS PARTICIPACOES S.A.;309088;0;309088;18028;0;18028
08.810.422/0001-34;2023-03-31;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2023-06-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2023-09-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.811.643/0001-27;2023-03-31;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.811.643/0001-27;2023-06-30;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.811.643/0001-27;2023-09-30;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.822.767/0001-08;2023-03-31;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1414737;0;1414737;0;0;0
08.822.767/0001-08;2023-06-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1414737;0;1414737;0;0;0
08.822.767/0001-08;2023-09-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1414737;0;1414737;0;0;0
08.827.501/0001-58;2023-03-31;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;310300113;1020256587;0;0;0
08.827.501/0001-58;2023-06-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;310300113;1020256587;0;0;0
08.827.501/0001-58;2023-09-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;310300113;1020256587;0;0;0
08.873.873/0001-10;2023-03-31;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2086715;0;2086715;0;0;0
08.873.873/0001-10;2023-06-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2107440;0;2107440;0;0;0
08.873.873/0001-10;2023-09-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2107440;0;2107440;0;0;0
08.902.291/0001-15;2023-03-31;1;CSN MINERAÇÃO S.A.;5485338838;0;5485338838;0;0;0
08.902.291/0001-15;2023-06-30;1;CSN MINERAÇÃO S.A.;5485338838;0;5485338838;0;0;0
08.902.291/0001-15;2023-09-30;1;CSN MINERAÇÃO S.A.;5485338838;0;5485338838;0;0;0
08.935.054/0001-50;2023-03-31;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2023-06-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2023-09-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.937.002/0001-13;2023-03-31;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
08.937.002/0001-13;2023-06-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
08.937.002/0001-13;2023-09-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
09.041.168/0001-10;2023-03-31;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;2252;0;2252
09.041.168/0001-10;2023-06-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;2331;0;2331
09.041.168/0001-10;2023-09-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;2431;0;2431
09.042.817/0001-05;2023-03-31;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;3805400;0;3805400
09.042.817/0001-05;2023-06-30;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;3905400;0;3905400
09.042.817/0001-05;2023-09-30;1;BEMOBI MOBILE TECH S.A.;87003692;0;87003692;704700;0;704700
09.053.134/0001-45;2023-03-31;1;ELFA MEDICAMENTOS S.A.;535644;0;535644;0;0;0
09.053.134/0001-45;2023-06-30;1;ELFA MEDICAMENTOS S.A.;5358451400;0;5358451400;118318330;0;118318330
09.053.134/0001-45;2023-09-30;1;ELFA MEDICAMENTOS S.A.;5358451400;0;5358451400;118318330;0;118318330
09.054.385/0001-44;2023-03-31;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.054.385/0001-44;2023-06-30;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.054.385/0001-44;2023-09-30;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.074.183/0001-64;2023-03-31;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.074.183/0001-64;2023-06-30;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.074.183/0001-64;2023-09-30;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.095.183/0001-40;2023-03-31;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;918160;0;918160;0;0;0
09.095.183/0001-40;2023-06-30;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;1047489;0;1047489;0;0;0
09.095.183/0001-40;2023-09-30;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;1047489;0;1047489;0;0;0
09.112.685/0001-32;2023-03-31;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.112.685/0001-32;2023-06-30;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.112.685/0001-32;2023-09-30;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.114.805/0001-30;2023-03-31;2;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;2260075;0;2260075
09.114.805/0001-30;2023-06-30;1;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;1909843;0;1909843
09.114.805/0001-30;2023-09-30;2;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;1797343;0;1797343
09.116.278/0001-01;2023-03-31;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.116.278/0001-01;2023-06-30;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.116.278/0001-01;2023-09-30;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.146.451/0001-06;2023-03-31;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;109574;0;109574;0;0;0
09.146.451/0001-06;2023-06-30;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;112270;0;112270;0;0;0
09.146.451/0001-06;2023-09-30;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;120229;0;120229;0;0;0
09.149.503/0001-06;2023-03-31;1;SERENA GERAÇÃO S.A.;200274405;0;200274405;0;0;0
09.149.503/0001-06;2023-06-30;1;SERENA GERAÇÃO S.A.;200315405;0;200315405;0;0;0
09.149.503/0001-06;2023-09-30;1;SERENA GERAÇÃO S.A.;200274405;0;200274405;0;0;0
09.229.201/0001-30;2023-03-31;2;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;672170267;0;672170267;0;0;0
09.229.201/0001-30;2023-06-30;1;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;672170267;0;672170267;0;0;0
09.229.201/0001-30;2023-09-30;1;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;672170267;0;672170267;0;0;0
09.257.877/0001-37;2023-03-31;1;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.257.877/0001-37;2023-06-30;1;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.257.877/0001-37;2023-09-30;1;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.267.996/0001-70;2023-03-31;1;YUNY INCORPORADORA HOLDING S.A.;40728854;0;40728854;0;0;0
09.267.996/0001-70;2023-06-30;1;YUNY INCORPORADORA HOLDING S.A.;40728854;609137;41337991;0;0;0
09.267.996/0001-70;2023-09-30;1;YUNY INCORPORADORA HOLDING S.A.;40728854;609137;41337991;0;0;0
09.288.252/0001-32;2023-03-31;1;ANIMA HOLDING S.A.;403868805;0;403868805;26817952;0;26817952
09.288.252/0001-32;2023-06-30;1;ANIMA HOLDING S.A.;403868805;0;403868805;26817952;0;26817952
09.288.252/0001-32;2023-09-30;1;ANIMA HOLDING S.A.;403868805;0;403868805;26493614;0;26493614
09.295.063/0001-97;2023-03-31;4;TECHNOS S.A.;72706215;0;72706215;3462352;0;3462352
09.295.063/0001-97;2023-06-30;1;TECHNOS S.A.;70906215;0;70906215;1078183;0;1078183
09.295.063/0001-97;2023-09-30;2;TECHNOS S.A.;70906215;0;70906215;1547555;0;1547555
09.304.427/0001-58;2023-03-31;1;HABITASEC SECURITIZADORA SA;900000;0;900000;0;0;0
09.304.427/0001-58;2023-06-30;1;HABITASEC SECURITIZADORA SA;900000;0;900000;0;0;0
09.304.427/0001-58;2023-09-30;1;HABITASEC SECURITIZADORA SA;900000;0;900000;0;0;0
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;928965058;335623408;1264588466;0;0;0
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;928965058;335697408;1264662466;0;699999;699999
09.305.994/0001-29;2023-09-30;2;AZUL S.A.;928965058;335747796;1264712854;0;0;0
09.313.969/0001-97;2023-03-31;1;AUTOPISTA LITORAL SUL;1896507942;0;1896507942;0;0;0
09.313.969/0001-97;2023-06-30;1;AUTOPISTA LITORAL SUL;2064537729;0;2064537729;0;0;0
09.313.969/0001-97;2023-09-30;1;AUTOPISTA LITORAL SUL;3126258713;0;3126258713;0;0;0
09.324.949/0001-11;2023-03-31;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.324.949/0001-11;2023-06-30;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.324.949/0001-11;2023-09-30;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.325.109/0001-73;2023-03-31;1;AUTOPISTA PLANALTO SUL SA;1721076003;0;1721076003;0;0;0
09.325.109/0001-73;2023-06-30;1;AUTOPISTA PLANALTO SUL SA;1721076003;0;1721076003;0;0;0
09.325.109/0001-73;2023-09-30;1;AUTOPISTA PLANALTO SUL SA;1721076003;0;1721076003;0;0;0
09.326.342/0001-70;2023-03-31;1;AUTOPISTA FERNÃO DIAS SA;2284105562;0;2284105562;0;0;0
09.326.342/0001-70;2023-06-30;1;AUTOPISTA FERNÃO DIAS SA;2284105562;0;2284105562;0;0;0
09.326.342/0001-70;2023-09-30;1;AUTOPISTA FERNÃO DIAS SA;2959381424;0;2959381424;0;0;0
09.336.431/0001-06;2023-03-31;1;AUTOPISTA REGIS BITTENCOURT SA;747759759;0;747759759;0;0;0
09.336.431/0001-06;2023-06-30;1;AUTOPISTA REGIS BITTENCOURT SA;747759759;0;747759759;0;0;0
09.336.431/0001-06;2023-09-30;1;AUTOPISTA REGIS BITTENCOURT SA;747759759;0;747759759;0;0;0
09.346.601/0001-25;2023-03-31;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;6099000000;0;6099000000;346704313;0;346704313
09.346.601/0001-25;2023-06-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;5819000000;0;5819000000;113936307;0;113936307
09.346.601/0001-25;2023-09-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;5819000000;0;5819000000;164841777;0;164841777
09.347.516/0001-81;2023-03-31;1;ELETROMIDIA S.A.;139983753;0;139983753;1134814;0;1134814
09.347.516/0001-81;2023-06-30;1;ELETROMIDIA S.A.;139983753;0;139983753;981390;0;981390
09.347.516/0001-81;2023-09-30;1;ELETROMIDIA S.A.;139983753;0;139983753;911940;0;911940
09.359.927/0001-97;2023-03-31;1;ASA BRANCA HOLDING S.A.;64042606;0;64042606;0;0;0
09.359.927/0001-97;2023-06-30;1;ASA BRANCA HOLDING S.A.;64042606;0;64042606;0;0;0
09.359.927/0001-97;2023-09-30;1;ASA BRANCA HOLDING S.A.;64042606;0;64042606;0;0;0
09.391.823/0001-60;2023-03-31;1;SANTO ANTONIO ENERGIA S.A.;18591936512;0;18591936512;0;0;0
09.391.823/0001-60;2023-06-30;1;SANTO ANTONIO ENERGIA S.A.;18591936512;0;18591936512;0;0;0
09.391.823/0001-60;2023-09-30;2;SANTO ANTONIO ENERGIA S.A.;18591936512;0;18591936512;0;0;0
09.414.761/0001-64;2023-03-31;2;K-INFRA RODOVIA DO AÇO S.A.;438327;0;438327;0;0;0
09.414.761/0001-64;2023-06-30;1;K-INFRA RODOVIA DO AÇO S.A.;438327;0;438327;0;0;0
09.414.761/0001-64;2023-09-30;1;K-INFRA RODOVIA DO AÇO S.A.;438327;0;438327;0;0;0
09.478.309/0001-66;2023-03-31;1;BRASIL BIOFUELS S.A.;6055973;0;6055973;0;0;0
09.478.309/0001-66;2023-06-30;1;BRASIL BIOFUELS S.A.;6055973;0;6055973;0;0;0
09.478.309/0001-66;2023-09-30;1;BRASIL BIOFUELS S.A.;6055973;0;6055973;0;0;0
