CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
06.981.180/0001-16;2022-03-31;2;CEMIG DISTRIBUICAO S.A.;2359113;0;2359113;0;0;0
06.981.180/0001-16;2022-06-30;1;CEMIG DISTRIBUICAO S.A.;2359113;0;2359113;0;0;0
06.981.180/0001-16;2022-09-30;1;CEMIG DISTRIBUICAO S.A.;2359113;0;2359113;0;0;0
06.981.381/0001-13;2022-06-30;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;320748000;0;320748000;0;0;0
06.981.381/0001-13;2022-09-30;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;320748000;0;320748000;0;0;0
06.981.381/0001-13;2022-12-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;320748000;0;320748000;1217600;0;1217600
07.040.108/0001-57;2022-03-31;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;183498962;56877;183555839;0;0;0
07.040.108/0001-57;2022-06-30;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;183498962;56877;183555839;0;0;0
07.040.108/0001-57;2022-09-30;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;183498962;56877;183555839;0;0;0
07.043.628/0001-13;2022-03-31;1;CLARO TELECOM PARTICIPAÇÕES S.A.;203583506;0;203583506;0;0;0
07.043.628/0001-13;2022-06-30;1;CLARO TELECOM PARTICIPAÇÕES S.A.;203583506;0;203583506;0;0;0
07.043.628/0001-13;2022-09-30;1;CLARO TELECOM PARTICIPAÇÕES S.A.;203583506;0;203583506;0;0;0
07.047.251/0001-70;2022-03-31;1;CIA ENERGETICA DO CEARA - COELCE;48067937;29787362;77855299;0;0;0
07.047.251/0001-70;2022-06-30;1;CIA ENERGETICA DO CEARA - COELCE;48067937;29787362;77855299;0;0;0
07.047.251/0001-70;2022-09-30;1;CIA ENERGETICA DO CEARA - COELCE;48067937;29787362;77855299;0;0;0
07.119.838/0001-48;2022-03-31;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;384524;0;384524;0;0;0
07.119.838/0001-48;2022-06-30;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;384524;0;384524;0;0;0
07.119.838/0001-48;2022-09-30;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;453246;0;453246;0;0;0
07.206.816/0001-15;2022-03-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;339000000;0;339000000;2966853;0;2966853
07.206.816/0001-15;2022-06-30;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;339000000;0;339000000;2817264;0;2817264
07.206.816/0001-15;2022-09-30;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;339000000;0;339000000;2819146;0;2819146
07.237.373/0001-20;2022-03-31;1;BCO NORDESTE DO BRASIL S.A.;86371;0;86371;0;0;0
07.237.373/0001-20;2022-06-30;1;BCO NORDESTE DO BRASIL S.A.;86371;0;86371;0;0;0
07.237.373/0001-20;2022-09-30;1;BCO NORDESTE DO BRASIL S.A.;86371;0;86371;0;0;0
07.253.321/0001-47;2022-03-31;1;CARBOMIL SA MINER. E INDUSTRIA;155;66;221;0;0;0
07.253.321/0001-47;2022-06-30;1;CARBOMIL SA MINER. E INDUSTRIA;155;66;221;0;0;0
07.253.321/0001-47;2022-09-30;1;CARBOMIL SA MINER. E INDUSTRIA;155;66;221;0;0;0
07.275.159/0001-68;2022-03-31;1;PETROLEO LUB DO NORDESTE SA;496;1754;2250;0;79;79
07.275.159/0001-68;2022-06-30;1;PETROLEO LUB DO NORDESTE SA;496;1675;2171;0;79;79
07.275.159/0001-68;2022-09-30;1;PETROLEO LUB DO NORDESTE SA;496;1675;2171;79;0;79
07.282.377/0001-20;2022-03-31;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;97112;0;97112;0;0;0
07.282.377/0001-20;2022-06-30;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;97112;0;97112;0;0;0
07.282.377/0001-20;2022-09-30;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;97112;0;97112;0;0;0
07.334.600/0001-35;2022-03-31;1;MARINA DE IRACEMA PARK SA;95244;1317;96561;0;0;0
07.334.600/0001-35;2022-06-30;1;MARINA DE IRACEMA PARK SA;95244;1317;96561;0;0;0
07.334.600/0001-35;2022-09-30;1;MARINA DE IRACEMA PARK SA;95244;1317;96561;0;0;0
07.401.436/0001-31;2022-03-31;1;ELDORADO BRASIL CELULOSE S.A.;1525558419;0;1525558419;0;0;0
07.401.436/0001-31;2022-06-30;1;ELDORADO BRASIL CELULOSE S.A.;1525558419;0;1525558419;0;0;0
07.401.436/0001-31;2022-09-30;1;ELDORADO BRASIL CELULOSE S.A.;1525558419;0;1525558419;0;0;0
07.415.333/0001-20;2022-03-31;1;SIMPAR S.A.;837122143;0;837122143;12365134;0;12365134
07.415.333/0001-20;2022-06-30;1;SIMPAR S.A.;838407909;0;838407909;10900824;0;10900824
07.415.333/0001-20;2022-09-30;1;SIMPAR S.A.;838407909;0;838407909;12186612;0;12186612
07.437.016/0001-05;2022-03-31;1;CINESYSTEM S.A.;30969063;0;30969063;0;0;0
07.437.016/0001-05;2022-06-30;1;CINESYSTEM S.A.;30969063;0;30969063;0;0;0
07.437.016/0001-05;2022-09-30;1;CINESYSTEM S.A.;30969063;0;30969063;0;0;0
07.526.557/0001-00;2022-03-31;1;AMBEV S.A.;15750217;0;15750217;5331;0;5331
07.526.557/0001-00;2022-06-30;1;AMBEV S.A.;15750217;0;15750217;8603;0;8603
07.526.557/0001-00;2022-09-30;1;AMBEV S.A.;15750217;0;15750217;8643;0;8643
07.587.384/0001-30;2022-03-31;2;PLANETA SECURITIZADORA S.A.;699;0;699;0;0;0
07.587.384/0001-30;2022-06-30;1;PLANETA SECURITIZADORA S.A.;699;0;699;0;0;0
07.587.384/0001-30;2022-09-30;1;PLANETA SECURITIZADORA S.A.;699;0;699;0;0;0
07.594.978/0001-78;2022-03-31;1;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;586242289;0;586242289;0;0;0
07.594.978/0001-78;2022-06-30;1;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;586242289;0;0;0;0;0
07.594.978/0001-78;2022-09-30;1;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;586242289;0;586242289;0;0;0
07.628.528/0001-59;2022-03-31;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;102377008;0;102377008;3185087;0;3185087
07.628.528/0001-59;2022-09-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;102377008;0;102377008;3571179;0;3571179
07.628.528/0001-59;2022-12-31;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;102377008;0;102377008;3571179;0;3571179
07.636.657/0001-99;2022-03-31;1;AÇO VERDE DO BRASIL S.A;1032145;569690;1601835;400;363459;363859
07.636.657/0001-99;2022-06-30;1;AÇO VERDE DO BRASIL S.A;1032145;206231;1238376;0;0;0
07.636.657/0001-99;2022-09-30;1;AÇO VERDE DO BRASIL S.A;1031745;206231;1237976;0;0;0
07.659.538/0001-51;2022-03-31;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.659.538/0001-51;2022-06-30;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.659.538/0001-51;2022-09-30;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.689.002/0001-89;2022-03-31;1;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.689.002/0001-89;2022-06-30;2;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.689.002/0001-89;2022-09-30;1;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.704.246/0001-93;2022-03-31;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.704.246/0001-93;2022-06-30;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.704.246/0001-93;2022-09-30;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.718.269/0001-57;2022-03-31;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.718.269/0001-57;2022-06-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.718.269/0001-57;2022-09-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.802.794/0001-56;2022-03-31;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.802.794/0001-56;2022-06-30;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.802.794/0001-56;2022-09-30;1;ESSENTIA PCHS S.A.;217869008;0;217869008;0;0;0
07.816.890/0001-53;2022-03-31;2;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;12758101;0;12758101
07.816.890/0001-53;2022-06-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;14208101;0;14208101
07.816.890/0001-53;2022-09-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;14944386;0;14944386
07.820.907/0001-46;2022-03-31;2;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2022-06-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2022-09-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.823.262/0001-03;2022-03-31;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2022-06-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2022-09-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.857.093/0001-14;2022-03-31;1;AURA MINERALS INC.;72627529;0;72627529;0;0;0
07.857.093/0001-14;2022-06-30;2;AURA MINERALS INC.;1763259;0;1763259;0;0;0
07.857.093/0001-14;2022-09-30;1;AURA MINERALS INC.;72007094;0;72007094;0;0;0
07.857.850/0001-50;2022-03-31;1;GP INVESTMENTS, LTD.;44785251;34424288;79209539;0;0;0
07.857.850/0001-50;2022-06-30;1;GP INVESTMENTS, LTD.;44785251;34424288;79209539;0;0;0
07.857.850/0001-50;2022-09-30;1;GP INVESTMENTS, LTD.;44785251;34424288;79209539;0;0;0
07.859.510/0001-68;2022-03-31;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2022-06-30;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2022-09-30;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.971/0001-30;2022-03-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2022-06-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2022-09-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.882.930/0001-65;2022-03-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2022-06-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2022-09-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.950.674/0001-04;2022-03-31;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.950.674/0001-04;2022-06-30;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.950.674/0001-04;2022-09-30;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.976.147/0001-60;2022-03-31;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907781;0;4187907781;0;0;0
07.976.147/0001-60;2022-06-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;4187907155;0;0;0
07.976.147/0001-60;2022-09-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;0;0;0;0
08.065.557/0001-12;2022-03-31;1;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2022-06-30;1;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2022-09-30;1;TECNISA S.A.;73619;0;73619;0;0;0
08.070.508/0001-78;2022-06-30;1;RAIZEN ENERGIA S.A.;13120614595;0;13120614595;0;0;0
08.070.508/0001-78;2022-09-30;1;RAIZEN ENERGIA S.A.;13120614595;0;13120614595;0;0;0
08.070.508/0001-78;2022-12-31;1;RAIZEN ENERGIA S.A.;20588374701;0;20588374701;0;0;0
08.078.847/0001-09;2022-03-31;2;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;9997;0;9997
08.078.847/0001-09;2022-06-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;10267;0;10267
08.078.847/0001-09;2022-09-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;10267;0;10267
08.159.965/0001-33;2022-03-31;3;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.159.965/0001-33;2022-06-30;3;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.159.965/0001-33;2022-09-30;2;IGUA SANEAMENTO S.A.;427804422;0;427804422;1448451;0;1448451
08.170.849/0001-15;2022-03-31;1;DESKTOP S.A.;274879026;0;274879026;0;0;0
08.170.849/0001-15;2022-06-30;1;DESKTOP S.A.;87179913;0;87179913;0;0;0
08.170.849/0001-15;2022-09-30;2;DESKTOP S.A.;87180;0;87180;0;0;0
08.213.823/0001-07;2022-03-31;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2022-06-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2022-09-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.294.224/0001-65;2022-03-31;1;JHSF PARTICIPACOES S.A.;686224353;0;686224353;7803241;0;7803241
08.294.224/0001-65;2022-06-30;1;JHSF PARTICIPACOES S.A.;679328541;0;679328541;907429;0;907429
08.294.224/0001-65;2022-09-30;1;JHSF PARTICIPACOES S.A.;680028981;0;680028981;16078690;0;16078690
08.312.229/0001-73;2022-03-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;227000000;0;227000000;5085897;0;5085897
08.312.229/0001-73;2022-06-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;220989103;0;220989103;2700400;0;2700400
08.312.229/0001-73;2022-09-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;220989103;0;220989103;2863400;0;2863400
08.322.396/0001-03;2022-06-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2022-09-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2022-12-31;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.324.196/0001-81;2022-03-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2022-06-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2022-09-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.343.492/0001-20;2022-03-31;2;MRV ENGENHARIA E PARTICIPACOES S.A.;483233;0;483233;1;0;1
08.343.492/0001-20;2022-06-30;2;MRV ENGENHARIA E PARTICIPACOES S.A.;483233;0;483233;1;0;1
08.343.492/0001-20;2022-09-30;2;MRV ENGENHARIA E PARTICIPACOES S.A.;483233;0;483233;1;0;1
08.364.948/0001-38;2022-03-31;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.364.948/0001-38;2022-06-30;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.364.948/0001-38;2022-09-30;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.397.078/0001-01;2022-03-31;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.397.078/0001-01;2022-06-30;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.397.078/0001-01;2022-09-30;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;2017964;2017964
08.402.943/0001-52;2022-03-31;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2022-06-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2022-09-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.424.178/0001-71;2022-03-31;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2022-06-30;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2022-09-30;1;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.439.659/0001-50;2022-03-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2022-06-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2022-09-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.467.115/0001-00;2022-03-31;2;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.467.115/0001-00;2022-06-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.467.115/0001-00;2022-09-30;2;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.493.364/0001-62;2022-06-30;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415912;0;1258415912;0;0;0
08.493.364/0001-62;2022-09-30;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415912;0;1258415912;0;0;0
08.493.364/0001-62;2022-12-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415912;0;1258415912;0;0;0
08.534.605/0001-74;2022-03-31;2;RENOVA ENERGIA S.A.;55521868;53958180;109480048;0;0;0
08.534.605/0001-74;2022-06-30;2;RENOVA ENERGIA S.A.;55521868;53958180;109480048;0;0;0
08.534.605/0001-74;2022-09-30;2;RENOVA ENERGIA S.A.;122073879;122073867;244147746;0;0;0
08.560.444/0001-93;2022-03-31;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2022-06-30;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2022-09-30;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.574.411/0001-00;2022-03-31;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2022-06-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2022-09-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.613.550/0001-98;2022-03-31;1;NEXPE PARTICIPAÇÕES S.A;78531;0;78531;590;0;590
08.613.550/0001-98;2022-06-30;1;NEXPE PARTICIPAÇÕES S.A;78531;0;78531;590;0;590
08.613.550/0001-98;2022-09-30;1;NEXPE PARTICIPAÇÕES S.A;78531824;0;78531824;5904280;0;5904280
08.764.621/0001-53;2022-03-31;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2022-06-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2022-09-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.769.451/0001-08;2022-03-31;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;5562985;0;5562985;0;0;0
08.769.451/0001-08;2022-06-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;27707305;0;27707305;0;0;0
08.769.451/0001-08;2022-09-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;27707305;0;27707305;0;0;0
08.773.135/0001-00;2022-03-31;1;2W ECOBANK S.A.;113548407;0;113548407;0;0;0
08.773.135/0001-00;2022-06-30;1;2W ECOBANK S.A.;113548407;0;113548407;0;0;0
08.773.135/0001-00;2022-09-30;1;2W ECOBANK S.A.;113548407;0;113548407;0;0;0
08.773.191/0001-36;2022-03-31;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2022-06-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2022-09-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.795.211/0001-70;2022-03-31;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.795.211/0001-70;2022-06-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.795.211/0001-70;2022-09-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.797.760/0001-83;2022-03-31;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;811000;0;811000
08.797.760/0001-83;2022-06-30;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;1990800;0;1990800
08.797.760/0001-83;2022-09-30;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;1990800;0;1990800
08.801.621/0001-86;2022-03-31;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2022-06-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2022-09-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.807.432/0001-10;2022-03-31;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;9082;0;9082
08.807.432/0001-10;2022-06-30;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;14060;0;14060
08.807.432/0001-10;2022-09-30;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;19242;0;19242
08.810.422/0001-34;2022-03-31;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2022-06-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2022-09-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.811.643/0001-27;2022-03-31;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.811.643/0001-27;2022-06-30;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.811.643/0001-27;2022-09-30;1;TRISUL S.A.;186618;0;186618;4505;0;4505
08.822.767/0001-08;2022-03-31;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.822.767/0001-08;2022-06-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.822.767/0001-08;2022-09-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.827.501/0001-58;2022-03-31;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;309157764;1019114238;0;0;0
08.827.501/0001-58;2022-06-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;309157764;1019114238;0;0;0
08.827.501/0001-58;2022-09-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;309157764;1019114238;0;0;0
08.873.873/0001-10;2022-03-31;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2086715;0;2086715;0;0;0
08.873.873/0001-10;2022-06-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2086715;0;2086715;0;0;0
08.873.873/0001-10;2022-09-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2086715;0;2086715;0;0;0
08.902.291/0001-15;2022-03-31;1;CSN MINERAÇÃO S.A.;5591246138;0;5591246138;105407300;0;105407300
08.902.291/0001-15;2022-06-30;1;CSN MINERAÇÃO S.A.;5485338838;0;5485338838;0;0;0
08.902.291/0001-15;2022-09-30;1;CSN MINERAÇÃO S.A.;5485338838;0;5485338838;0;0;0
08.926.302/0001-05;2022-03-31;2;DOMMO ENERGIA S.A.;509685069;0;509685069;0;0;0
08.926.302/0001-05;2022-06-30;1;DOMMO ENERGIA S.A.;509685069;0;509685069;0;0;0
08.926.302/0001-05;2022-09-30;1;DOMMO ENERGIA S.A.;509685069;0;509685069;73913;0;73913
08.935.054/0001-50;2022-03-31;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2022-06-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2022-09-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.937.002/0001-13;2022-03-31;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
08.937.002/0001-13;2022-06-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
08.937.002/0001-13;2022-09-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
09.041.168/0001-10;2022-03-31;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;1046;0;1046
09.041.168/0001-10;2022-06-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;1396;0;1396
09.041.168/0001-10;2022-09-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;1902;0;1902
09.042.817/0001-05;2022-03-31;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;2474200;0;2474200
09.042.817/0001-05;2022-06-30;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;3169100;0;3169100
09.042.817/0001-05;2022-09-30;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;3448700;0;3448700
09.053.134/0001-45;2022-03-31;1;ELFA MEDICAMENTOS S.A.;491273364;0;491273364;0;0;0
09.053.134/0001-45;2022-06-30;1;ELFA MEDICAMENTOS S.A.;510253678;0;510253678;10000;0;10000
09.053.134/0001-45;2022-09-30;1;ELFA MEDICAMENTOS S.A.;510253679;0;510253679;10000;0;10000
